23869,AD-264075-19,"Bill May, RL Elder, is interviewed and provides and oral history.",,2022,,,http://youtu.be/czAuR9XE3mQ,,,,,Episode 6: Growing up in Red Lake - William May Part 1,
23870,AD-264075-19,"Bill May, RL Elder, is interviewed and provides an oral history.",,2022,,,,,,http://youtu.be/ IcBd08oLpE,,Episode 7: Growing up in Red Lake - William May Part 2,
23871,AD-264075-19,Ojibwemowin students record phrases and language lessons.,,2022,,,http://youtu.be/-YjDfENGCAU,,,,,Episode 8: RLNC Ojibwemowin Students,
23872,AD-264075-19,"Elder student, Amos Weise is interviewed and provides an oral history.",,2022,,,http://youtu.be/eIfkk-0vjcM,,,,,Episode 9: Amos Weis Interview,
23874,AD-264075-19,Campus security director discusses his job at RLNC.,,2022,,Web,http://youtu.be/RVTNPgeZhFc,,,,,Episode 10: Kevin Spears Interview,
23875,AD-264075-19,"Faculty member, Taija Noel, discusses her education and career.",,2022,,Web,http://youtu.be/1OtcccE7W-s,,,,,Episode 11: Taija Noel Interview,
23876,AD-264075-19,Dr. Bonnie Ekstrom discusses her role at the college and how she can assist students with life coaching.,,2022,,Web,http://youtu.be/ecL6fb2pgX8,,,,,Episode 12: Dr. Bonnie Ekstrom Interview,
23877,AD-264075-19,"Student, Mitchell Johnson Jr. interviews his father about his life.",,2022,,Web,http://youtu.be/Ncmz-TF-k0o,,,,,Episode 13: Mitchell Johnson Interview,
23878,AD-264075-19,Cultural Geography students interview elders about their childhoods.,,2022,,Web,http://youtu.be/4Hz48oNIxrs,,,,,Episode 14: Spring 2022 Cultural Geography (GEOG 2100) Student Podcasts,
23880,AD-264075-19,"Community member, Susan Ninham, discusses food sovereignty.",,2022,,Web,http://youtu.be/8QrKXAog3uE,,,,,Episode 15: Food Sovereignty with Susan Ninham,
23881,AD-264075-19,"Awanookewe Bratvold, community member, discusses food sovereignty",,2022,,Web,http://youtu.be/-OfxlW7zcis,,,,,Episode 16: Food Sovereignty with Awanookwe,
23883,AD-264075-19,"Dr. Dan Ninham, Faculty member, discusses food sovereignty.",,2022,,Web,http://youtu.be/QfOMX6wdf1s,,,,,Episode 17: Food Sovereignty with Dr. Dan Ninham,
23884,AD-264075-19,"RLNC Recruiter, Mikah Whitecloud, covers the RLNC Dance Camp 2022.",,2022,,Web,http://youtu.be/sDbM7TWo96E,,,,,Episode 18: RLNC Dance Camp 2022 with Mikah Whitecloud,
23885,AD-264075-19,"Students and staff wrote short spooky stories that were read on air by podcast interns.  Students, staff, and faculty voted on their favorite story on Facebook.",,2022,,Web,http://youtu.be/DG ZMZsSdDM,,,,,Episode 19: Halloween Edition 2022,
23886,AD-264075-19,The new Community Connections Coordinator is Tallie Large.  Tallie discusses her experience and what she hopes to do with the Community Connections program.,,2022,,Web,http://youtu.be/qBsY8OyzEb8,,,,,Episode 20: Community Connections with Tallie Large,
23888,AD-264075-19,A discussion with staff at the women's shelter in Red Lake.,,2022,,Web,http://youtu.be/ Xfnmh--Y I,,,,,Episode 21: Equay Wigamig Interview,
23889,AD-264075-19,Jasmine Gonzalez interviews Cherilyn Spears about the RL bison ranch.,,2022,,Web,http://youtu.be/FcJqpoM8aY0,,,,,Episode 22: Bison Ranch Interview,
23890,AD-264075-19,"Faculty member, Lucas Bratvold, interviews RL elder, Ron Kingbird.",,2022,,Web,http://youtu.be/ Z3g22 ycmA,,,,,Episode 23: Traditional Elder Ron Kingbird Interview,
23891,AD-264075-19,"Director of Library Services, Ignacio Mendez, interviews faculty member, Devery Fairbanks, about his life and career.",,2022,,Web,http://youtu.be/ml0LJ-GjtdQ,,,,,Episode 24: Devery Fairbanks Interview,
23892,AD-264075-19,Two English instructors discuss what plagiarism means and how to prevent it.,,2023,,Web,http://youtu.be/LmI3ICQthbo,,,,,Episode 25: Instructors Discuss Plagiarism,
23893,AD-264075-19,"Intern, Nataya Neadeau, and VP of Operations and Academic Affairs, discuss their favorite podcasts.",,2023,,Web,http://youtu.be/HLBlqwPn3aw,,,,,Episode 26: Nataya Neadeau and Mandy Schram discuss Podcasts,
23895,AD-264075-19,"VP of Operations and Academic Affairs, Mandy Schram, presents several technology tips that students can use to impress their professors.",,2023,,Web,http://youtu.be/Rn38NsQKe68,,,,,Episode 27: Tech Tips to Impress your Professors,
23896,AD-264075-19,Staff and faculty discuss books for Black History Month.,,2023,,Web,http://youtu.be/k9HQzpCugo8,,,,,Episode 28: Black History Month Books,
24073,EH-281254-21,"Th Dialogues in Afrolatinidad podcast explores history, culture, and contemporary issues in Afro-Latin America and U.S.-Afro-Latinx communities. The podcast features interviews with scholars, writers, educators, artists, and community leaders who share their passion for Afro-Latin American and Afro-Latinx Studies, the significance of their intellectual, creative, or community engagement, and resources for learning more.",Open access,2023,Michele Reid-Vazquez,Web,http://michelereidvazquez.com/podcast-dialogues-in-afrolatinidad/,Dialogues in Afrolatinidad podcast home page,"Israel Herndon, Michele Reid-Vazquez",http://open.spotify.com/show/0CE05g4ZgYpSZlEKPXbeKO,Podcast Spotify page,Dialogues in Afrolatinidad podcast,"Israel Herndon, Michele Reid-Vazquez"
24098,RA-254161-17,"""On the Media"" interview. This week, we turn to an older war in Europe, and the journalists who saw it coming. They are the subject of a new book by historian Deborah Cohen, called Last Call at the Hotel Imperial: The Reporters Who Took on a World at War. In it, Cohen follow four friends who became famous foreign correspondents, and supplied news to millions of Americans. Their names were Dorothy Thompson, John Gunther, H.R. Knickerbocker, and Jimmy Sheean, and they often gathered in Vienna to argue, drink, and trade secrets. Cohen tells guest host Matt Katz about how they covered the biggest story of their time: the rise of the dictator.",,2022,,"Radio, Web",https://www.wnycstudios.org/podcasts/otm/segments/reporters-who-saw-world-war-two-coming-on-the-media,WNYC On the Media website,,,,"The Reporters Who Saw World War II Coming, interview with Deborah Cohen",
24101,RA-254161-17,"The book is called ""Last Call at the Hotel Imperial: The Reporters Who Took on a World at War."" The author is Deborah Cohen, a professor at Northwestern University. Prof. Cohen primarily focuses on four American journalists who traveled the world in the 1920s, 30s, and 40s: H.R. Knickerbocker, Vincent ""Jimmy"" Sheean, Dorothy Thompson, and John Gunther. These reporters landed exclusive interviews with Hitler, Mussolini, Nehru and Gandhi and helped shape what Americans at the time knew about the world.",Open Access,2022,Deborah Cohen,Web,https://www.youtube.com/watch?v=jfD0IwCXPt4,C-SPAN YouTube page,,,,"Booknotes+ Podcast: Deborah Cohen, ""Last Call at the Hotel Imperial",
24160,EH-281187-21,"""Teaching Transcendentally"": produced by Tamra Johnston and Lydia Willsky-Ciollo ""Transcendentalism and Social Reform: Teaching and Research Opportunities"": produced by Scott Ellis and Sarah Klotz ""Transcendentalism in Appalachia and the Low Country"": produced by Mollie Barnes and Theresa Burriss ""Transcendental Transformations: What We Learned about Learning and the Public Humanities"": produced by Marlowe Daly-Galeano and Randi Tanglen ""Radical Transcendentalism, Then and Now"": produced by Alex Moskowitz and Ted Stolze",,2022,Sandra H. Petrulionis,"Digital File, Web",https://thoreausocietyneh2022.org/podcasts/,"""Transcendentalism and Social Reform: Five Podcasts on Teaching and Research""",,,,"Five Podcasts Relating to NEH Summer Institutes on ""Transcendentalism and Social Reform""",
24324,AC-284519-22,"A radio show in which UCSC professors Jody Greene, Pranav Anand, and Laura Martin join host Suki Wessling in discussing  UCSC's Humanizing Technology Project and the work being done to bring humanities to engineering students by creating new avenues through which students can explore cross-disciplinary ways of learning and thinking that encourages students to take a more humanistic approach to technology.",Open Access,2023,Suki Wessling,Radio,https://ksqd.org/humanizing-technology-one-student-at-a-time/,Link to the description and recording of the radio broadcast.,,,,Humanizing Technology… One Student at a Time,
24452,FEL-257427-18,Conversation with Sarah Newman about Unseen Art book for New Books Network podcast,,2023,,Web,https://newbooksnetwork.com/unseen-art,,,,,New Books Network Podcast: Unseen Art,
