15566,ZR-256766-18,"A special public presentation about the West River petroghlyphs and Brattleboro's enduring Abenaki presence.   Presented by Diver/Explorer Annette Spaulding, Rich Holschuih and Dr. Jessic Dolan.",Reginald Martell,8.16.19,"West River at the Marina in Brattleboro, VT",http://brattleborowords.org/,Brattleboro Words Project.,,,"Words on the Water: Stories of Wantastegok, the West River and Abenaki presence."
15596,FEL-257040-18,"I spoke to graduate students, faculty, and community members about the development of modern color, why color systems emerged at the historical moment they did, and what that reveals about the cultural values of the time (and now).",Carolyn Purnell,1/25/19,Vanderbilt University,https://as.vanderbilt.edu/europeanstudies/news.php,News site for the Max Kade Center; the poster advertised my position as an NEH Fellow.,,,"""Inventing Color in the Nineteenth Century"""
15609,RZ-249965-16,"A look at how to manage change and continuity at the site of Salapia, through the case of the post-Roman settlement","Totten, Darian Marie",04/08/2019,University of Ottawa,,,,,"“A World in Flux: Material Change and Historical Meaning in Coastal Apulia, Italy”"
15610,RZ-249965-16,"Salapia, a port-town on the Adriatic Coast of southeastern Italy, was founded in the 1st c. BCE and developed as a vibrant urban settlement, maintained into the mid-5th c. CE, whose fortunes were closely tied to its trading connections and its salt production. Our excavations from 2014-2018 have identified the remains of an elite Roman domus, a tannery, a possible small bath, and a taberna, installed and then refurbished over five centuries. However, starting in the second half of the 5th c. CE, residents reoccupied the structures of Roman Salapia, while transforming the material characteristics to suit their needs. Rather than reading them as ruins, the skeleton of the Roman structures informed the organization of the community over time, encouraging the continued habitation of this coastal zone as a resource much like the salt still extracted from the lagoon landscape. Some still standing remains were fundamental perhaps to forming the foundation on which medieval castrum of Salpi was constructed, while those covered over were robbed to build the new town. In these ways, over the centuries, the inhabitants of this coast made and re-made materially and socially their communities.  Still today, the Monte di Salpi, an artificial ""hill"" that encapsulates the remains of the medieval town, provides a touchstone for the local community of Trinitapoli, the site of its earliest history and what it means to be a salinaro (inhabitant of the lagoon landscape). So our work, resurrecting these ruins and making the local community a fundamental part of this conversation, has made it clear that this is not a past ""dead and gone"", but rather, that the archaeological remains form part of a living legacy that brings Salapia into the 21st century.","Totten, Darian Marie",02/28/2019,"Archaeological Institute of America, Western Illinois Chapter, Knox College (Galesburg, IL)",,,,,"Building Community at Salapia (Apulia, Italy): “Ruins” and their role, then and now"
15611,RZ-249965-16,"A review of the archaeological evidence for the post-Roman town at Salapia, on Italy's Adriatic Coast.","Totten, Darian Marie",10/14/2018,"Archaeological Institute of America, Ottawa Chapter, University of Ottawa",,,,,"Re-Inhabiting a Roman Town: Salapia (Puglia, Italy) and its Lagoon Landscape in the 5th-8th c. CE"
15679,GI-261125-18,"Multidisciplinary experts explore the breadth and genre-spanning creativity of the Brazilian modernist master, celebrating Burle Marx's work as an innovative artist, landscape architect, and conservationist.","Raymond Jungles, FASLA, Edward J. Sullivan, Ph.D",6/7/2019,"Ross Hall, The New York Botanical Garden",http://www.nybg.org,Main NYBG website,https://www.nybg.org/event/the-living-art-of-roberto-burle-marx-2/the-living-art-of-roberto-burle-marx-programs-2/exhibition-symposium-roberto-burle-marx-a-total-work-of-art/,Webpage specific to Symposium.,Symposium: Roberto Burle Marx—A Total Work of Art
15680,GI-261125-18,"Scholars, writers, poets, and an actress came together to celebrate poet Elizabeth Bishop's life in Brazil, from 1951 to 1966, and her journeys there in subsequent years, exploring her central relationship to the brilliant, self-taught landscape architect Lota de Macedo Soares who worked with Roberto Burle Marx on her own landmark modernist masterpiece home, Samambaia, in Petrópolis, as well as the celebrated Parque do Flamengo in Rio de Janeiro. Bishop's friendships with key literary figures in Brazilian society, her adventures traveling in the Amazon and restoring an 18th-century home in Ouro Preto, and her sorrowful last experiences in Brazil following the death of Soares will be the subject of presentations and a panel discussion, which will include readings of Bishop's poems by actress Maria Tucci. Moderated by Alice Quinn, Executive Director, Poetry Society of America. A screening of the film Reaching for the Moon followed at 2 p.m. in Ross Hall.","Antonio Sergio Bessa, Ph.D., Katrina Dodson, Ph.D., Barbara Page, Ph.D., Christopher Schmidt, Ph.D., Lloyd Schwartz, Ph.D., Maria Tucci, Alice Quinn",6/21/2019,"Ross Hall, The New York Botanical Garden",http://www.nybg.org,Main NYBG website,https://www.nybg.org/event/the-living-art-of-roberto-burle-marx-2/the-living-art-of-roberto-burle-marx-programs-2/elizabeth-bishop-in-brazil/,Webpage specific to public lecture/presentation.,Elizabeth Bishop in Brazil
15681,GI-261125-18,"Kay Lyra, a Brazilian vocalist, boasts an impeccable bossa nova pedigree. Her father, Carlos Lyra, is recognized as co-founder of the genre, alongside Antonio Carlos Jobim. Bringing a fresh, contemporary take to this iconic Brazilian sound, Lyra has captivated bossa nova fans everywhere with her ""pure voice and impeccable phrasing.""",Presenter/Artist: Kay Lyra,6/15/2019,"Enid A. Haupt Conservatory, The New York Botanical Garden",http://www.nybg.org,Main NYBG website,https://www.nybg.org/event/the-living-art-of-roberto-burle-marx-2/music-and-dance/artes-brasileiras/artes-brasileiras-musical-performances/,Webpage with specific information about the Performance and Performing Artist.,Artes Brasileiras: Musical Performance
15682,GI-261125-18,"Fabiana Masili is a Brazilian-born singer/songwriter who plays a range of Brazilian music, including bossa nova, samba, maracatu, and forró, as well as jazz and rock. Based in New York City since 2003, she has performed at Dizzy's Club Coca-Cola, SummerStage, Joe's Pub, Carnegie Hall, and Lincoln Center Out of Doors. Fabiana is also a dedicated teaching artist, sharing Brazilian music and culture with NYC students.",Presenter/Artist: Fabiana Masili,6/22/2019,"Enid A. Haupt Conservatory, The New York Botanical Garden",http://www.nybg.org,Main NYBG website,https://www.nybg.org/event/the-living-art-of-roberto-burle-marx-2/music-and-dance/artes-brasileiras/artes-brasileiras-musical-performances/,Webpage with specific information about the Performance and Performing Artist.,Artes Brasileiras: Musical Performance
16629,RZ-230461-15,"Public Lecture for Massachusetts' archaeology month at Pilgrim Hall Museum, Plymouth, MA.","Landon, David",10/18/17,"Pilgrim Hall Museum, Plymouth, MA.",,,,,A Cloth Seal and a Muck Pit: 2017 Archaeological Discoveries on Burial Hill in Plymouth
16630,RZ-230461-15,"Public Lecture for ""Lunch and Learn"" series at Plimoth Plantation, Plymouth, MA.","Landon, David",10/27/17,"Plimoth Plantation, Plymouth, MA",,,,,The Plymouth Colony Archaeological Survey: Discoveries of the 2017 Excavation Season.
15683,GI-261125-18,"Dedicated to presenting new works, PubliQuartet spans genres, expanding the techniques and aesthetic of the traditional string quartet with an innovative approach to contemporary classical, jazz, and world chamber music. Selected as the Metropolitan Museum's 2016–17 MetLiveArts Ensemble-in-Residence, the group also received Chamber Music America's 2015 ASCAP Adventurous Programming Award. Recent career highlights include performances at Lincoln Center, Wolf Trap, Carnegie Hall, Newport Jazz, and The Late Show with Stephen Colbert.",Presenter/Artist: PubliQuartet,6/29/2019,"Enid A. Haupt Conservatory, The New York Botanical Garden",http://www.nybg.org,Main NYBG website,https://www.nybg.org/event/the-living-art-of-roberto-burle-marx-2/music-and-dance/artes-brasileiras/artes-brasileiras-musical-performances/,Webpage with specific information about the Performance and Performing Artist.,Artes Brasileiras: Musical Performance
15684,GI-261125-18,"This virtuoso Brazilian ensemble—three sisters and their father—specializes in Choro, an original instrumental style born in 19th-century Rio de Janeiro. The group weaves flute, acoustic seven-string guitar, bandolim, clarinet, piano, and percussion into a joyful, jazzy groove. Well-known in Brazil from their eight critically acclaimed albums and frequent appearances at festivals and on national TV, for the past six years they've made annual tours in the US and Europe.",Presenter/Artist: Choro das 3,7/6/2019,"Enid A. Haupt Conservatory, The New York Botanical Garden",http://www.nybg.org,Main NYBG website,https://www.nybg.org/event/the-living-art-of-roberto-burle-marx-2/music-and-dance/artes-brasileiras/artes-brasileiras-musical-performances/,Webpage with specific information about the Performance and Performing Artist.,Artes Brasileiras: Musical Performance
